coords, x, y 
6938,4.207219,-15.486775
6939,7.551794,-16.661075
6940,0.859084,-9.400828
6941,5.461829,-19.762300
6942,7.319331,-26.238552
6943,5.009811,-26.088267
6944,2.763149,-20.410276
6945,3.719194,-24.848185
6946,2.851488,-17.386799
6947,5.326475,-24.865940
6948,6.036945,-25.872328
6949,5.738668,-28.337664
6950,-1.990133,-11.100474
6951,8.040021,-22.613607
6952,6.024855,-20.447821
6953,2.553224,-18.203026
6954,7.211165,-27.638579
6955,5.212233,1.610512
6956,8.197838,4.659186
6957,16.954787,8.175446
6958,10.397128,5.522416
6959,18.506434,6.526197
6960,2.237389,0.276556
6961,0.135731,-7.209674
6962,2.024136,-28.066772
6963,-1.031710,-7.516714
6964,-9.792088,-7.268584
6965,4.184704,-31.123872
6966,-1.599844,-19.688274
6967,-10.604192,-6.826773
6968,-0.328521,-25.412330
6969,-0.600064,-22.703206
6970,-4.545910,-25.440888
6971,-2.798679,-12.861235
6972,-2.513253,-25.991339
6973,-12.246938,-5.762533
6974,-2.293138,-26.294558
6975,0.396192,-21.273185
6976,-7.759770,-15.881641
6977,-5.707368,-23.983933
6978,-2.903560,-13.107117
6979,-5.924204,-14.133751
6980,-3.375999,-14.596788
6981,6.357651,-30.016270
6982,-9.274924,-3.805640
6983,5.481036,-28.146833
6984,4.596409,-26.549174
6985,-2.833836,-16.081733
6986,-7.405191,-20.627522
6987,1.392609,-28.517423
6988,-8.093171,-17.776916
6989,-0.784178,-29.166403
6990,-0.375810,-22.090380
6991,-1.426945,-27.944513
6992,-0.285295,-23.784271
6993,-2.074016,-18.220899
6994,4.574734,-31.577314
6995,-1.737679,-26.740792
6996,2.204136,-19.792191
6997,-2.381479,-22.502841
6998,-3.900001,-8.814794
6999,-0.505468,-5.611520
7000,0.420117,-1.921132
7001,13.246964,1.358637
7002,12.732659,5.162412
7003,17.780016,4.740846
7004,17.064093,9.088263
7005,13.696584,7.828763
7006,10.958425,8.920726
7007,3.854161,8.337354
7008,8.148108,10.438314
7009,14.743222,16.243655
7010,-2.284144,10.954197
7011,4.570134,19.637582
7012,-9.101752,30.397460
7013,-9.846645,27.891172
7014,-6.648720,22.870817
7015,-5.908303,23.068487
7016,-6.140000,20.578472
7017,-7.280910,14.640776
7018,-7.949081,13.267569
7019,-1.223892,-14.176486
7020,5.263126,-15.057362
7021,9.160617,-23.454642
7022,2.948237,-11.476254
7023,5.797088,-15.819390
7024,4.740456,-17.763441
7025,-0.651475,-14.516638
7026,8.034626,-25.221177
7027,4.521611,-22.831660
7028,1.614885,-16.936695
7029,8.210456,-24.770734
7030,-0.915041,-15.054711
7031,6.449087,-26.149506
7032,6.413121,-28.060209
7033,6.615228,-17.244301
7034,2.270388,-19.361891
7035,3.676520,-22.116324
7036,5.508918,-16.402631
7037,0.617531,-9.647771
7038,5.148838,-16.286878
7039,4.583203,-16.912223
7040,7.269848,-20.055716
7041,5.293773,-16.689711
7042,7.655619,-24.728737
7043,8.256791,-29.535311
7044,3.726471,-16.831049
7045,9.106788,-26.176964
7046,3.943933,-16.788470
7047,9.100076,-23.197733
7048,3.315645,-21.348920
7049,1.485692,-11.684953
7050,5.286898,-19.118409
7051,5.933955,-29.188040
7052,-4.023011,-15.004372
7053,6.620078,-27.495634
7054,3.381839,-17.358588
7055,3.533067,-18.088879
7056,6.228734,-26.566596
7057,8.440012,-22.249979
7058,2.410918,-19.832226
7059,5.337049,-22.506407
7060,7.027934,-27.757923
7061,-6.749724,-5.462692
7062,0.655906,-22.321561
7063,8.346385,-27.924590
7064,4.690639,-23.717586
7065,0.741433,-29.510753
7066,7.399732,-29.064582
7067,2.878366,-19.708518
7068,-6.934424,-5.581335
7069,9.786060,7.915035
7070,16.274745,5.259817
7071,18.295812,7.397481
7072,17.639051,5.899618
7073,5.091712,0.723912
7074,12.448288,-12.127115
7075,2.714409,-31.318241
7076,-3.187820,-21.339418
7077,-2.663399,-19.419590
7078,0.886241,-31.500085
7079,3.578663,-31.757642
7080,3.486492,-28.582779
7081,1.637141,-30.421510
7082,-7.896090,-4.502988
7083,2.922907,-29.413120
7084,5.059038,-31.433111
7085,-4.914184,-21.924517
7086,7.433366,-30.779697
7087,-1.879635,-19.919698
7088,-8.165653,-10.222483
7089,2.150132,-22.954074
7090,-10.568744,-8.523661
7091,-6.800039,-14.924898
7092,3.132022,-9.213248
7093,-3.284840,-13.276459
7094,-10.678209,-14.041223
7095,-5.564468,-14.261950
7096,-1.524065,-21.347868
7097,-6.142826,-15.293256
7098,-7.786741,-7.546419
7099,3.470242,-28.774152
7100,-5.618302,-13.809620
7101,2.847275,-23.597683
7102,0.005001,-22.445385
7103,-3.526516,-17.230946
7104,-5.562300,-17.601751
7105,-1.276186,-17.646712
7106,3.526203,-31.223796
7107,-6.020639,-17.200878
7108,1.184566,-26.186160
7109,-4.458202,-17.827384
7110,-2.587836,-25.764022
7111,1.889324,-27.448374
7112,0.448408,-6.568065
7113,9.096214,-6.519577
7114,18.427142,6.283014
7115,20.101691,6.017206
7116,11.571672,6.383060
7117,17.379298,4.569441
7118,17.929379,5.600562
7119,1.724893,6.134624
7120,19.451546,10.686823
7121,15.873749,11.762180
7122,-0.260616,11.050351
7123,11.139537,13.207851
7124,-2.668071,15.437728
7125,-3.753471,21.948992
7126,-9.203626,29.212903
7127,-6.615389,22.646179
7128,-10.023319,27.173308
7129,-8.827024,25.379745
7130,-2.502713,23.338760
7131,-9.614300,2.466270
7132,1.889636,-12.515832
7133,1.923633,-14.710837
7134,5.511949,-12.621195
7135,7.926981,-22.578823
7136,3.332643,-17.432448
7137,-3.498656,-4.306688
7138,0.684045,-12.707248
7139,0.965041,-16.658749
7140,-3.160882,-4.745809
7141,4.583179,-20.427700
7142,4.550809,-23.743118
7143,2.476706,-15.813523
7144,3.722664,-16.352728
7145,4.010647,-12.728890
7146,-6.978817,-3.587394
7147,4.222001,-17.745130
7148,3.931103,-9.145770
7149,-7.578678,-3.636171
7150,4.376550,-19.438563
7151,4.497404,-21.678142
7152,4.468078,-23.532333
7153,0.784150,-11.927960
7154,-4.375573,-10.543283
7155,-5.379698,-15.302173
7156,5.633051,-22.084961
7157,2.491745,-8.871374
7158,3.126802,-15.309339
7159,1.662772,-13.337941
7160,7.384838,-28.034738
7161,3.258839,-17.423777
7162,4.846932,-19.585950
7163,2.445942,-14.204621
7164,1.342238,-11.421557
7165,6.397138,-26.513118
7166,5.922960,-17.678386
7167,2.187512,-8.448026
7168,4.734239,-20.806039
7169,0.919354,-29.523715
7170,2.717552,-19.366405
7171,0.134992,-15.815077
7172,4.083691,-21.043564
7173,1.963475,-8.332450
7174,4.957550,-23.329168
7175,7.303682,-28.727264
7176,4.656752,-23.578857
7177,1.370361,-17.926843
7178,4.884609,-18.423904
7179,0.198161,-15.988525
7180,2.746755,-17.807227
7181,4.059667,-20.274521
7182,-6.520076,-3.296648
7183,18.572851,6.624993
7184,20.903169,6.861594
7185,11.440715,7.992627
7186,4.793650,-3.927001
7187,3.479694,-3.854231
7188,0.460910,-7.115968
7189,0.182101,-7.820433
7190,0.752849,-28.956753
7191,-6.635471,-17.734021
7192,4.989574,-31.627626
7193,-1.064168,-28.840184
7194,-7.289845,-12.213529
7195,-6.531446,-25.383782
7196,-4.311428,-23.175696
7197,-9.176719,-17.114516
7198,3.253928,-29.234509
7199,3.703172,-30.228572
7200,-4.544973,-17.461025
7201,2.422366,-29.186139
7202,3.857769,-30.800805
7203,-0.395108,-26.853852
7204,-0.087203,-21.077067
7205,1.265818,-21.895350
7206,1.247008,-16.842562
7207,-2.628980,-10.312397
7208,0.396129,-23.918622
7209,-4.041195,-27.376225
7210,-4.013488,-16.283595
7211,-1.340062,-27.219809
7212,-7.781804,-17.393370
7213,2.122429,-23.286040
7214,3.892363,-26.623090
7215,-1.202895,-28.830332
7216,-4.838462,-24.198087
7217,-1.563940,-27.406529
7218,-4.960045,-21.225152
7219,-2.230202,-26.311653
7220,-0.467560,-23.985753
7221,-4.734460,-18.165064
7222,-1.261261,-23.954398
7223,1.367497,-25.915969
7224,-4.908688,-21.054138
7225,-6.040022,-4.388299
7226,9.829122,-10.444006
7227,10.944397,-8.713889
7228,3.069865,-1.369493
7229,6.819339,-0.471761
7230,7.902998,4.057482
7231,12.809479,5.749335
7232,14.267165,6.560290
7233,20.356262,3.210523
7234,0.062328,8.888641
7235,12.436686,13.964141
7236,2.469542,8.377921
7237,6.544693,16.050315
7238,-0.812260,21.905319
7239,-9.815743,30.826613
7240,-10.193179,24.767645
7241,-8.072857,20.256371
7242,-9.302724,30.007968
7243,-7.710905,17.789939
7244,9.727888,-20.806236
7245,6.840568,-16.617371
7246,-9.202671,-3.708215
7247,5.350803,-15.553002
7248,7.593145,-25.270013
7249,4.161023,-18.995584
7250,8.392500,-27.461649
7251,4.997163,-18.836592
7252,-1.191119,-15.263953
7253,0.171864,-12.693704
7254,1.052895,-17.948992
7255,-3.469771,-4.561755
7256,3.243513,-20.230144
7257,3.518413,-26.204557
7258,0.634531,-20.841795
7259,-0.195651,-12.173390
7260,0.007529,-18.819653
7261,2.971097,-17.257673
7262,0.393350,-12.017270
7263,5.642627,-22.567708
7264,1.505445,-15.903401
7265,7.004858,-27.199743
7266,7.203789,-27.203381
7267,3.504031,-18.907466
7268,1.681213,-16.446262
7269,2.369405,-15.435007
7270,1.642999,-11.341418
7271,4.667155,-9.642624
7272,8.391839,-26.209548
7273,2.762341,-15.689820
7274,3.235523,-6.119678
7275,7.568281,-21.528155
7276,3.575419,-19.604360
7277,3.534637,-15.037371
7278,5.991322,-15.741775
7279,1.080869,-25.506978
7280,-8.191809,-2.863218
7281,5.174185,-20.585147
7282,4.645167,-23.035550
7283,2.597423,-5.552754
7284,8.789136,-14.434146
7285,9.768814,-15.195400
7286,-0.106383,-11.876935
7287,4.489491,-27.518979
7288,4.629784,-23.402423
7289,-4.532229,-3.226550
7290,-0.324522,-5.094567
7291,3.128081,-17.139251
7292,2.940213,-22.101980
7293,7.184166,-29.233999
7294,10.412411,-22.997398
7295,3.224489,-22.566866
7296,7.400487,-26.857794
7297,16.382007,6.649394
7298,16.685833,6.093431
7299,9.956598,-6.276133
7300,1.984716,-3.604964
7301,9.818925,-7.638605
7302,1.604858,-31.049496
7303,-1.036759,-9.062300
7304,2.934750,-31.097536
7305,0.930385,-29.854862
7306,-10.383123,-6.175934
7307,2.230803,-29.133468
7308,-6.126797,-21.950532
7309,-6.693136,-7.389300
7310,-7.513007,-6.863033
7311,-4.931636,-23.548774
7312,-5.150739,-16.139548
7313,-2.744227,-24.018749
7314,-4.209330,-24.077126
7315,-8.856206,-5.335314
7316,-8.067773,-18.127629
7317,-1.077229,-19.610264
7318,-1.340315,-16.128086
7319,1.260751,-23.139874
7320,2.603267,-22.192185
7321,-2.920516,-14.743549
7322,-0.512769,-19.865686
7323,-3.335724,-11.797651
7324,-0.873510,-12.724462
7325,-3.915304,-14.100865
7326,-0.423941,-27.447220
7327,-4.366916,-20.860148
7328,-9.920683,-2.730163
7329,-4.325418,-17.281515
7330,-4.894772,-16.356662
7331,-0.237658,-25.355238
7332,0.388230,-27.254819
7333,-0.791450,-19.977868
7334,-4.862929,-16.335702
7335,0.471237,-18.499006
7336,-4.197516,-18.869835
7337,-2.670889,-8.356292
7338,1.089403,-7.306627
7339,-1.236819,-8.118081
7340,-0.191518,-2.791930
7341,4.946402,-1.060765
7342,9.220269,1.327875
7343,-1.402788,4.215451
7344,20.177502,7.310613
7345,7.825370,4.237568
7346,-1.097904,7.816608
7347,20.287531,7.631526
7348,19.134065,7.540982
7349,7.616028,11.736642
7350,13.790316,16.960552
7351,4.131118,18.745511
7352,-7.789351,18.763022
7353,-8.732637,24.594461
7354,-9.536498,25.007128
7355,-7.124988,20.470009
7356,-8.085722,19.268252
7357,-8.335984,12.461277
7358,5.514823,-15.420792
7359,9.891296,-24.711410
7360,-10.895658,2.499321
7361,-9.580906,-0.491459
7362,7.626589,-27.509891
7363,3.531682,-20.390253
7364,1.498965,-5.725949
7365,8.467816,-25.867414
7366,10.004300,-21.425332
7367,0.838813,-18.285670
7368,1.638296,-21.358950
7369,-0.557264,-10.367800
7370,-9.003457,-0.088357
7371,-1.597168,-3.641600
7372,-0.792955,-12.905494
7373,4.409129,-21.076802
7374,3.482397,-18.076916
7375,1.551977,-14.062253
7376,-2.759507,-3.317692
7377,0.984341,-13.166860
7378,7.416540,-27.784159
7379,5.991001,-26.303438
7380,2.171839,-19.974238
7381,4.000399,-20.786847
7382,3.435403,-16.450461
7383,1.120890,-13.836217
7384,2.451142,-14.588952
7385,0.491844,-11.475727
7386,2.502008,-15.248571
7387,6.180109,-19.825976
7388,-2.218117,-11.212388
7389,9.551180,-15.413829
7390,5.363311,-18.787821
7391,10.026205,-23.088322
7392,2.561870,-6.804580
7393,11.584692,-10.754543
7394,4.946537,-4.828685
7395,-1.550185,-3.598188
7396,7.005456,-28.674929
7397,2.763228,-5.525267
7398,2.170662,-6.699075
7399,6.637441,-7.642743
7400,8.921581,-12.953027
7401,1.332438,-8.863404
7402,4.873922,-4.812662
7403,12.965806,-10.270161
7404,2.077174,-4.289771
7405,12.724450,-12.143254
7406,11.720194,-11.701386
7407,-0.501827,0.473907
7408,12.432952,-9.560702
7409,11.221002,-10.630249
7410,5.712655,-4.227326
7411,19.970595,7.052758
7412,21.205071,6.731695
7413,12.613014,-6.926744
7414,10.092914,-10.710232
7415,-2.707787,-7.558637
7416,-3.324649,-21.907660
7417,-3.569994,-21.197565
7418,-5.934098,-16.510207
7419,1.416166,-24.903774
7420,-5.682264,-6.070663
7421,-4.065223,-17.052959
7422,-5.886133,-22.769895
7423,0.609177,-28.720924
7424,-7.762529,-11.243929
7425,-4.434513,-15.170806
7426,-3.324722,-16.988427
7427,-6.814847,-13.850533
7428,3.003832,-28.645510
7429,-6.385806,-10.100587
7430,-3.064447,-16.653367
7431,-13.274204,-9.667062
7432,-0.068912,-16.976613
7433,-13.144629,-11.209842
7434,-5.320698,-18.657839
7435,1.481951,-22.027020
7436,-5.463851,-24.057259
7437,-6.274199,-16.873164
7438,3.918395,-27.109616
7439,-4.613192,-23.050568
7440,0.363567,-17.644397
7441,-7.218656,-15.130115
7442,-6.466364,-12.850328
7443,-7.371804,-16.652428
7444,1.912070,-31.978477
7445,-1.938220,-20.320092
7446,-4.278870,-22.470249
7447,-5.431668,-6.973269
7448,-4.769443,-10.001538
7449,-8.157874,-5.240668
7450,-3.062391,-20.091425
7451,-3.342847,-9.987126
7452,-0.638686,-5.444472
7453,11.375105,-10.803247
7454,18.573167,-4.905575
7455,-0.416365,1.215055
7456,8.582668,4.806978
7457,5.806066,0.865165
7458,0.161571,3.658299
7459,13.485470,6.522290
7460,-3.058194,7.805372
7461,9.254517,13.005812
7462,11.325386,11.238147
7463,4.986470,13.021262
7464,0.098461,12.129658
7465,-1.692376,22.083786
7466,-7.271047,20.243183
7467,-7.622905,19.910401
7468,-8.034720,18.362112
7469,-7.660188,16.213497
7470,-8.798952,14.430770
7471,4.883855,-11.906613
7472,5.867810,-17.727260
7473,0.663467,-10.815952
7474,5.364425,-16.326745
7475,1.957627,-16.091481
7476,-7.108048,-2.644833
7477,6.855637,-19.788410
7478,-1.725991,-9.706206
7479,0.062872,-6.152662
7480,6.775579,-7.658546
7481,10.374210,-9.071447
7482,-1.841271,-6.391307
7483,3.304577,-6.411207
7484,-1.271850,-3.432031
7485,-1.002101,-0.843034
7486,5.912898,-6.814277
7487,6.809286,-7.543395
7488,2.769999,-7.761817
7489,5.436064,-9.919650
7490,4.968642,-20.550415
7491,8.588030,-11.718130
7492,3.235582,-17.223079
7493,4.559705,-20.218018
7494,7.489381,-13.600780
7495,2.181138,-9.634619
7496,3.548459,-9.586659
7497,-0.440649,-0.472459
7498,-4.600487,-0.379560
7499,8.018889,-11.705317
7500,8.248744,-5.333316
7501,10.798103,-24.026731
7502,9.833613,-6.324745
7503,13.066037,-9.181361
7504,2.392553,-7.557364
7505,6.100079,-6.772599
7506,5.018011,-5.979882
7507,5.603808,-5.467237
7508,0.886634,-0.529436
7509,6.985834,-2.418738
7510,11.736323,-5.276097
7511,12.818827,-9.460787
7512,6.875981,-2.451173
7513,5.165779,-0.699450
7514,12.878225,-10.662568
7515,22.458965,-2.087534
7516,9.466618,-4.223386
7517,13.599405,-9.580890
7518,2.244925,1.143950
7519,12.558359,-4.762363
7520,12.678310,-8.405952
7521,17.311710,2.454029
7522,12.225884,-4.330516
7523,11.219847,-7.179015
7524,10.688145,-5.643996
7525,16.652405,6.007401
7526,13.668817,2.140061
7527,-1.776189,-5.327277
7528,9.531721,-10.609241
7529,-2.005565,-1.955667
7530,-4.875883,-18.151347
7531,-3.671453,-19.184440
7532,2.448840,-29.363763
7533,-4.043506,-23.306365
7534,-0.845568,-25.214149
7535,-6.050262,-21.925766
7536,-7.683602,-5.237652
7537,-4.379841,-8.643405
7538,0.282897,-25.963807
7539,-5.130826,-16.938665
7540,1.234689,-22.687894
7541,0.788676,-24.147183
7542,-6.437397,-14.297013
7543,-12.639873,-22.115115
7544,-8.366987,-11.021654
7545,-9.144634,-14.237373
7546,2.313756,-23.071031
7547,2.057614,-20.705609
7548,-0.824671,-27.492612
7549,-2.051539,-17.458395
7550,-3.704438,-12.833775
7551,-8.269109,-13.100644
7552,1.887455,-21.305856
7553,0.592742,-23.787487
7554,-10.401560,-13.369333
7555,-1.266182,-15.374722
7556,0.180553,-19.548459
7557,-3.770131,-23.549487
7558,-2.662212,-16.953981
7559,0.276397,-22.268351
7560,-7.954844,-13.982925
7561,-3.237049,-10.030731
7562,-0.369056,-23.436151
7563,-3.926188,-18.218471
7564,-1.118974,-11.065922
7565,0.359075,-8.086424
7566,0.402588,-7.482531
7567,3.831224,-0.413017
7568,11.462586,4.472578
7569,17.543797,7.954087
7570,8.522102,0.143731
7571,19.266351,8.568558
7572,17.313767,5.765053
7573,19.245448,6.878593
7574,21.773741,5.426698
7575,-2.189311,8.196537
7576,-1.624146,7.719468
7577,0.344998,17.322349
7578,-2.562782,21.638898
7579,-8.064611,19.039334
7580,-8.785179,26.741084
7581,-9.254907,26.093868
7582,-7.305688,20.028168
7583,-1.949102,23.090561
7584,-12.241708,1.121990
7585,1.243093,-12.479102
7586,9.450379,-21.126542
7587,2.395911,-12.776196
7588,5.291820,-14.623159
7589,4.246685,-20.573689
7590,8.652126,-28.200157
7591,8.092107,-11.730015
7592,6.023508,-5.253737
7593,2.385576,-6.418751
7594,4.033573,-6.026721
7595,5.824030,-1.859330
7596,-2.500594,1.256955
7597,-1.102681,0.319456
7598,3.095748,-5.421336
7599,8.323097,-2.965768
7600,7.316525,-3.323864
7601,2.517136,-3.090494
7602,15.903162,1.311363
7603,6.438952,1.199966
7604,14.504159,-5.144639
7605,5.576026,-1.824706
7606,-1.185858,-0.384980
7607,11.435728,-9.644788
7608,16.709843,-4.572994
7609,10.361698,-2.719160
7610,21.017014,-1.874324
7611,21.055691,-2.397966
7612,11.970417,-5.070863
7613,21.115530,-1.230280
7614,13.423455,0.976969
7615,11.100640,-0.106536
7616,7.492024,-3.358426
7617,18.687587,-0.069142
7618,-1.106921,1.197984
7619,3.182954,-4.388323
7620,18.638895,2.492616
7621,15.946886,-2.634522
7622,18.598345,-2.711655
7623,13.907815,-2.730394
7624,9.234850,-2.022934
7625,16.813811,-4.402498
7626,19.773184,1.055646
7627,13.351210,-4.703042
7628,7.264365,-11.328526
7629,22.166759,-1.834617
7630,16.974806,-0.509905
7631,17.999775,-2.833750
7632,10.267556,-6.081905
7633,6.873346,-0.034724
7634,17.455514,-0.212007
7635,19.914371,1.821559
7636,7.568686,0.547722
7637,19.754156,1.043855
7638,12.725726,3.050812
7639,13.907061,3.301000
7640,13.927651,-8.402737
7641,-2.332938,-3.786382
7642,10.393787,-12.296570
7643,-3.858136,-8.627332
7644,-3.062638,-22.213695
7645,-3.990322,-17.911258
7646,1.566829,-30.163283
7647,2.007559,-29.360364
7648,-6.228927,-17.239907
7649,1.095468,-25.880057
7650,-4.366201,-25.115695
7651,-3.417594,-22.646749
7652,-0.074889,-26.281273
7653,-6.279084,-16.609310
7654,-1.714585,-27.576000
7655,3.972866,-28.866992
7656,-3.686876,-25.014403
7657,-9.588685,-9.808380
7658,-0.868367,-13.350060
7659,-4.067305,-12.332251
7660,-3.545739,-25.025928
7661,-0.078330,-17.960345
7662,-0.485971,-25.895782
7663,-9.220065,-8.883344
7664,-0.466354,-26.569128
7665,-8.512864,-13.408389
7666,-14.838637,-15.225215
7667,4.033989,-29.640641
7668,2.182230,-24.764657
7669,-7.063261,-14.741012
7670,-3.600888,-13.273001
7671,-3.535153,-10.436492
7672,-7.474346,-11.133046
7673,1.177217,-29.062459
7674,-1.764749,-20.546348
7675,-5.778759,-14.720345
7676,-3.671751,-20.541962
7677,-2.014564,-20.652856
7678,-6.551854,-5.096739
7679,10.102512,-12.960734
7680,6.826510,-8.377700
7681,0.674032,1.829530
7682,18.150275,8.659333
7683,17.345671,5.459307
7684,14.906617,4.357504
7685,14.878363,7.606051
7686,12.914364,4.497841
7687,12.575508,7.715002
7688,14.474696,11.436793
7689,14.322096,15.252668
7690,1.217952,12.874545
7691,3.499772,20.317350
7692,-6.408447,21.063469
7693,-10.777564,21.518863
7694,-7.525069,19.874188
7695,-6.944551,21.492555
7696,-9.215872,15.983923
7697,-8.451869,12.109140
7698,9.686150,-19.159296
7699,4.640701,-15.763119
7700,6.480658,-17.837133
7701,6.648244,-18.571906
7702,3.786988,-6.599085
7703,8.218084,-25.202813
7704,1.096584,-18.358458
7705,-1.734380,-3.081875
7706,4.354825,-2.808737
7707,4.170319,-6.193540
7708,12.177382,-4.278797
7709,14.719575,-0.504787
7710,21.808855,-0.217264
7711,9.211946,-0.153205
7712,7.313029,-3.634513
7713,19.061383,1.121332
7714,10.992282,-0.434022
7715,21.682165,-1.452563
7716,18.977829,1.007478
7717,17.438235,0.751135
7718,9.775607,-2.466113
7719,16.724271,0.210151
7720,10.465977,-2.077355
7721,7.934398,-1.046687
7722,21.929321,-0.904501
7723,12.346489,-1.408044
7724,22.085606,-0.494243
7725,17.123382,0.978181
7726,21.144837,-2.114200
7727,20.891805,-1.741160
7728,14.227654,0.333108
7729,12.469598,-1.524972
7730,14.629637,0.081425
7731,19.715881,0.289774
7732,20.845926,-1.042452
7733,12.198523,-1.215965
7734,21.202181,-1.090285
7735,20.015836,-0.692513
7736,10.888248,-1.877267
7737,15.684070,0.098094
7738,16.959153,-1.432154
7739,14.508777,-0.682418
7740,21.477406,-1.226330
7741,14.434492,-0.288937
7742,17.459420,1.387056
7743,15.985690,-4.052293
7744,16.607256,-0.597334
7745,20.358183,-1.449296
7746,22.131268,-0.918913
7747,18.493737,0.925337
7748,20.492091,-0.335248
7749,22.620259,-0.454490
7750,20.158152,-0.971741
7751,12.295106,1.161525
7752,18.915303,1.171305
7753,7.914844,-28.837208
7754,11.684490,-14.359384
7755,2.900134,-27.038609
7756,-1.216314,-10.735716
7757,2.585471,-28.261217
7758,2.064949,-26.150870
7759,-0.520501,-30.196283
7760,5.992145,-30.187916
7761,-9.397730,-17.213000
7762,-1.417451,-25.182311
7763,3.015179,-29.551248
7764,-0.254994,-27.457446
7765,-6.576204,-14.715947
7766,-4.336118,-21.975315
7767,-1.209881,-20.640715
7768,-9.410791,-7.660318
7769,-5.855444,-17.681563
7770,-5.579176,-10.999724
7771,-3.134852,-22.585031
7772,-0.465683,-18.540215
7773,8.278104,-9.504772
7774,-1.992989,-30.003660
7775,0.288133,-15.189041
7776,6.394847,-22.965446
7777,-3.633983,-11.607201
7778,-1.796449,-16.871215
7779,-0.304070,-20.845455
7780,-3.577926,-16.681825
7781,-1.081101,-22.703611
7782,3.768460,-27.531368
7783,-5.285539,-15.778597
7784,-0.191125,-23.590756
7785,-2.759414,-18.526306
7786,-7.620918,-2.808058
7787,-1.787816,-19.787206
7788,-4.674086,-8.859441
7789,-0.907487,-23.938625
7790,1.394667,-23.980627
7791,2.803207,-31.338905
7792,1.181659,-6.902990
7793,6.477802,-8.470093
7794,9.981099,-8.186270
7795,20.968317,6.550679
7796,14.134186,5.324322
7797,4.564504,-2.652682
7798,11.441812,8.774309
7799,9.969450,2.633209
7800,20.009668,7.668992
7801,9.653982,2.660002
7802,6.078730,1.954721
7803,7.837448,15.415700
7804,5.267007,19.547975
7805,-8.476970,30.495742
7806,-9.556325,28.108065
7807,-8.721159,25.770718
7808,-10.104062,16.726219
7809,-8.442832,13.916920
7810,-8.436724,12.346281
7811,6.021949,-12.592476
7812,4.577405,-18.224640
7813,4.834896,-16.278719
7814,5.141365,-17.352827
7815,8.076187,-28.481009
7816,-1.189679,-1.509251
7817,-0.975266,-8.003277
7818,11.303665,-20.977847
7819,11.787365,-7.215100
7820,17.432722,-3.725582
7821,14.340123,0.336788
7822,15.094180,-0.373316
7823,0.075947,6.284901
7824,14.203398,4.382882
7825,17.606026,1.451820
7826,17.552229,0.876885
7827,15.032777,0.539544
7828,21.927228,-1.578920
7829,12.186638,-1.632693
7830,-0.871673,3.286234
7831,14.912989,-1.013035
7832,10.642185,-2.027104
7833,12.698762,-0.647110
7834,15.677609,-3.144178
7835,14.271024,-1.555522
7836,18.997276,1.684809
7837,16.701701,0.496385
7838,15.035189,-2.045235
7839,18.933352,2.533813
7840,14.333622,-0.241299
7841,11.729524,-0.168986
7842,19.914805,-2.388804
7843,18.359883,-1.038837
7844,16.810944,-2.878846
7845,16.417233,-0.532849
7846,15.567271,-0.734866
7847,10.814427,-1.029627
7848,14.590094,-0.585923
7849,14.427986,-0.978296
7850,11.249635,-0.789285
7851,20.817649,-0.777517
7852,20.490876,-0.305075
7853,17.990642,-1.622729
7854,20.326018,-0.999662
7855,22.179008,1.025610
7856,21.647619,0.693673
7857,18.357462,-0.240600
7858,17.321534,1.694883
7859,15.027484,-1.333652
7860,22.266252,-0.466662
7861,18.877182,2.598671
7862,20.574515,-1.583988
7863,18.517981,0.890196
7864,21.905202,-0.256348
7865,8.807610,-0.267303
7866,16.328062,-0.100767
7867,21.926221,7.121533
7868,2.862375,-28.035069
7869,5.083792,-19.248391
7870,-3.357413,-21.059170
7871,0.617139,-29.663643
7872,2.425919,-28.437139
7873,-8.522463,-3.209005
7874,-4.538796,-13.574468
7875,-0.261544,-26.147274
7876,-6.349149,-15.735337
7877,2.769460,-29.765617
7878,-0.561405,-25.996371
7879,-7.000517,-21.959839
7880,-1.653719,-26.819789
7881,-3.423109,-23.717306
7882,-12.121024,-15.720246
7883,-7.152877,-15.200214
7884,-4.833164,-25.417199
7885,-8.209138,-24.558160
7886,-1.169031,-28.212767
7887,7.756213,-29.987723
7888,1.642641,-17.977618
7889,0.155356,-8.572870
7890,-2.819660,-23.477090
7891,-8.095279,-13.870665
7892,-0.943560,-26.129855
7893,-3.177132,-26.745282
7894,2.146367,-28.125547
7895,-0.289598,-28.877352
7896,5.357589,-29.154441
7897,-0.463855,-23.153257
7898,-8.272540,-4.858898
7899,-1.219550,-15.851655
7900,-2.249434,-22.336258
7901,2.394891,-27.531051
7902,-2.315108,-21.277148
7903,-2.546641,-16.872903
7904,-4.875743,-7.520323
7905,-0.464495,-9.828603
7906,10.437723,-12.384207
7907,4.635201,-4.031993
7908,16.648354,5.845421
7909,11.051760,3.984028
7910,3.912530,5.443745
7911,14.847657,4.897711
7912,4.956434,7.935992
7913,-2.352707,7.463619
7914,22.017223,5.559039
7915,9.907076,8.616007
7916,1.605286,9.050194
7917,2.690117,14.928859
7918,-8.439449,29.062701
7919,-9.572502,27.453000
7920,-11.324727,22.602065
7921,-8.764201,27.006392
7922,-9.129402,17.099860
7923,-7.772330,14.399962
7924,-8.622206,12.547935
7925,4.902245,-12.673989
7926,3.402113,-11.868842
